area	bedrooms	bathrooms	floor	age	distance_to_metro	school_proximity	price
2379.63777	4	3	29	27	11.89	5.12	198.1765285
1697.871832	2	2	3	13	12.14	2.49	156.8450854
659.5702535	3	1	0	13	7.01	7.98	69.52593079
671.0168173	5	3	22	19	2.79	0.93	91.01439475
1392.746425	3	1	7	12	9.74	5.3	129.1357165
1418.905919	1	1	4	26	14.89	2.17	116.1750122
1419.553534	1	3	1	27	9.38	0.76	116.6922468
1098.017683	2	2	23	2	0.63	5.08	94.25143934
1149.818296	5	3	16	12	0.36	5.05	142.5139192
1331.15181	5	4	6	28	4.87	7.1	130.2556974
1234.357203	3	4	16	23	3.02	7.47	145.2475688
312.2798509	2	3	27	1	12.21	7.31	31.9554712
1108.080148	5	2	5	8	12.69	4.15	108.2904533
859.4374263	1	4	28	12	3.95	6.35	92.37944884
1270.084568	3	4	21	7	4.95	5.81	137.1345939
2394.103601	4	3	14	15	3.62	4.27	224.4945253
1346.992666	1	3	4	23	13.63	6.01	98.49615492
1074.588126	2	3	14	28	7.59	9.48	77.67311135
1568.720601	5	1	17	2	9.88	2.01	147.2627938
1393.075155	1	1	17	12	6.29	9.07	98.4754331
1368.037796	4	1	24	3	9.5	0.63	154.6734791
1442.740237	4	3	20	17	5.85	3.15	131.1329844
2022.617426	2	2	20	1	5.16	2.95	180.8168524
747.6446259	1	4	22	19	9.55	6.3	72.736066
1389.452831	3	1	5	21	8.91	1.4	121.8964406
829.447548	1	2	1	20	4.47	8.84	64.00644367
1422.205059	4	3	26	14	2.33	8.3	139.8545096
832.5253954	2	1	16	16	5.59	6.56	68.56013697
1033.053275	2	3	20	28	6.29	4.64	88.83969337
1081.964034	3	2	3	9	9.47	9.34	103.1265884
1590.326688	2	1	11	0	13.73	8.32	121.7272619
1567.381778	2	1	18	5	0.64	5.04	156.8949492
701.7130494	2	1	1	2	3.73	7.05	73.74791123
1221.973644	2	1	25	18	2.99	5.71	102.7670119
916.1680581	2	2	1	6	7.58	5.92	84.30510611
696.5980357	4	1	13	12	6.5	3.38	88.89834704
1113.19318	1	4	14	12	10.96	4.67	106.3515423
1076.606885	5	4	19	16	3.71	0.87	127.3802667
2170.686595	2	3	1	0	8.96	3.64	187.9862294
1373.18393	5	1	3	13	13.27	6.99	130.5211515
648.9529997	5	4	18	28	13.67	9.54	66.02183477
974.0903983	4	4	8	25	14.39	9.63	104.9119222
1608.553318	2	4	6	2	11.62	5.6	145.8848159
2035.377109	5	2	29	13	13.6	6.11	197.9603464
565.6066751	2	1	12	23	3.59	1.94	57.83684358
448.0302459	3	2	26	0	3.04	6.98	52.24196871
1948.38607	3	2	11	15	0.2	0.8	216.458061
1355.845671	3	4	2	9	10.63	2.92	116.4060685
852.6829072	5	4	12	12	14.07	6.72	72.18739181
1413.851634	3	3	14	3	2.89	3.17	123.8567725
300	4	1	13	8	9.59	0.59	73.41682135
1201.350203	4	1	23	13	11.22	8.34	128.7119206
1331.128469	5	4	8	3	13.92	3.17	139.1903946
1569.708056	2	4	12	9	9.74	0.72	150.1540647
794.4416191	1	1	22	7	14.56	0.84	67.4205445
1234.274865	2	3	21	22	5.24	2.59	95.67542745
829.8301496	2	4	3	2	5.31	1.86	109.1146874
1302.153502	2	3	20	22	8.19	7.77	124.4068795
841.8614711	2	2	7	6	5.81	3.28	73.44198709
1036.759664	1	4	2	9	0.12	8.07	107.0976041
801.6738421	3	2	1	2	11	1.82	83.74376509
1460.454497	2	4	18	1	11.3	4.98	133.6807699
1543.380447	4	2	27	14	11.23	6.91	131.6754621
1106.151772	5	4	22	8	5.24	6.55	123.8409106
1215.295198	5	3	7	14	7.88	6.05	119.6591575
620.5634341	4	3	16	16	5.46	9.26	82.32748768
1080.129341	2	3	12	29	0.34	2.36	103.3379343
1179.918153	1	2	6	6	8.48	4.99	96.30000269
2248.317236	3	3	8	19	1.94	8.85	199.7052484
755.2131897	5	2	11	17	1.29	0.87	94.26006622
1785.670896	3	4	28	14	11.36	0.65	161.8678218
1598.743509	1	2	13	17	0.24	2.41	149.9543684
1312.254562	5	4	13	23	14.39	6.37	120.3499559
1903.448194	3	1	14	22	7.78	2.67	157.0930625
1348.842189	1	1	2	11	14.75	1.98	92.52221799
1355.663678	3	1	14	22	0.96	4.64	125.5031451
1178.751739	2	2	18	20	8.79	6.17	112.2696722
1689.427553	1	1	23	29	5.3	2.56	134.008109
1638.587694	3	1	19	25	12.67	3.08	128.9010252
949.729085	2	1	13	7	5.48	6.17	81.39396831
672.3011222	2	4	7	29	3.98	9.46	46.70174526
1118.807745	1	3	4	1	12.88	6.78	108.8891416
879.9845742	4	2	29	1	5.68	7.85	102.6497834
1174.59017	5	1	18	4	0.35	3.73	139.2595165
1694.975254	1	4	3	0	5.92	2.8	160.7647159
1017.079338	2	3	13	21	9.85	4.6	81.31277107
1182.870647	2	3	15	3	3.89	8.09	112.8212196
1223.209094	1	3	19	5	6.54	4.62	107.8073324
1539.372353	4	4	23	22	0.95	8.48	147.0571865
301.2442664	5	1	5	12	8.86	9.89	38.44825241
957.3198821	3	3	22	18	11.37	0.81	103.3413542
1284.513477	1	4	24	10	6.26	0.55	142.026228
1680.031583	5	4	5	12	6.36	1.58	162.7837857
1003.239021	5	2	2	7	1.42	3.91	116.2350243
449.3789176	2	4	14	6	3.11	1.4	67.26613412
1447.884578	3	3	28	12	2.4	8.72	129.1702373
945.8550445	1	3	2	0	7.28	0.33	96.19652558
724.1333364	2	4	10	5	7.99	3.23	83.77504258
950.2618441	2	3	2	6	14.24	1.93	87.60883465
1126.189857	4	4	27	15	1.19	9.32	126.9814752
958.1021342	5	3	9	29	9.04	6.73	94.91945797
317.7735772	1	2	17	26	7.94	9.13	-7.068413169
1558.826479	1	1	0	14	7.79	9.73	113.969083
1709.950017	1	2	15	19	13.11	5.02	147.8720739
1460.608797	2	2	15	29	3.16	2.42	132.8235243
744.9257318	4	1	26	1	0.71	2.02	66.11438047
1119.403386	3	3	9	25	10.12	2.31	86.95866913
1197.391474	2	1	0	24	5.24	7.12	107.0255202
1439.517756	3	4	3	22	0.36	0.5	139.567875
1467.336195	4	1	2	15	3.85	0.61	115.7564731
906.3304805	5	2	4	16	4.71	6.12	110.5523441
1232.798223	1	1	11	23	9.29	6.46	101.0465666
1382.912162	3	3	24	14	2.67	6.69	125.7838486
1782.328929	2	2	11	2	6.25	3.78	174.5125707
1481.802616	3	4	12	3	7.29	8.08	135.9181025
1515.622675	5	3	23	11	6.94	5.38	145.8887658
1233.530651	1	2	11	4	14.61	1.14	99.38149803
1764.183658	3	4	24	16	0.78	7.99	148.8519669
1363.905118	5	3	15	5	14.27	9.54	134.9834871
855.5648359	2	4	12	9	8.77	0.69	95.0702377
1761.347988	4	1	4	21	11.96	3.97	146.2945626
1479.161309	2	1	23	17	6.51	4.93	133.1394385
1022.782392	1	4	3	26	6.86	1.55	75.4393316
1008.202813	2	1	20	9	13.2	8.69	88.22502943
1318.630218	2	4	14	5	13.45	2.91	124.7763991
1385.273918	2	3	11	23	3.66	7.85	115.7430349
1278.916906	2	2	18	5	3.07	6.74	125.8785072
1324.523469	1	4	20	19	7.49	6.02	105.8420034
1879.98295	5	2	27	14	13.51	2	182.637745
1628.617261	3	2	18	3	4.9	2.28	162.3558978
1276.254237	4	4	20	24	9.82	0.57	128.4967658
1576.524232	3	1	10	15	10.65	2.48	132.2342169
786.9904386	3	3	29	21	11.7	3.52	82.35505338
1359.17082	4	2	20	23	8.5	8.35	133.390771
1923.72254	1	3	5	7	6.1	3.73	185.1627302
1112.781642	4	2	8	6	14.51	7.57	98.10166064
860.9464286	1	4	0	18	9.21	4.45	85.44908481
939.1644446	3	1	11	25	10.96	7.87	90.13956047
764.1467851	1	3	25	16	5.24	9.77	65.59730218
886.0952367	5	2	13	20	10.08	2.47	106.8699058
1051.796761	4	4	5	12	3.94	8.64	115.0923876
637.7731923	5	4	0	14	3.75	6.26	76.32731757
1206.247334	3	2	21	25	10.75	8.19	93.44813395
1560.91087	4	2	1	25	7.87	6.55	124.2547252
836.8975279	3	2	23	1	10.28	4.3	86.28675123
1807.713569	5	1	10	27	4.11	2.36	165.6952499
1404.316835	3	2	2	9	9.02	0.79	134.27325
1612.232234	4	2	9	12	6.71	5.4	165.2235999
936.8661785	4	1	29	17	8.99	9.9	85.57696118
1541.810091	3	4	5	29	4.43	7.41	136.9295142
763.2264398	4	2	5	22	10.76	3.34	73.47906313
1556.099	4	3	19	10	12.11	8.29	123.7904249
1268.735736	3	4	20	12	3.97	7.71	133.4015117
1421.300488	5	3	1	18	4.58	2.89	144.3881143
729.7621578	4	2	25	28	9.95	0.24	74.05229024
841.9720631	4	1	25	23	10.46	1.27	78.28211566
1438.891287	4	1	23	24	10.59	8.79	122.645154
820.6607983	4	1	9	29	10.27	8.38	57.00727842
1385.282517	3	2	22	28	5.95	3.02	123.2557958
653.1448774	5	2	25	23	5.98	2.92	71.19926729
1539.269685	5	3	5	21	3.9	7.95	150.9508661
706.9906741	1	1	22	4	2.44	9.38	56.9776298
1420.919975	4	2	27	2	10.42	7.81	139.7072434
1450.252373	4	4	16	18	1.49	6.1	147.5662431
921.2912726	1	2	29	22	14.07	2.5	56.86450916
1432.810627	5	2	13	12	12.42	5.3	144.9442058
1304.176905	2	4	4	4	12.88	2.41	116.8067398
984.4632575	2	1	22	11	13.61	8.1	74.85886111
796.5781264	5	4	16	13	6.19	3.93	106.6364196
414.9497233	4	1	1	5	12.72	8.35	57.48577902
1339.860019	2	4	8	29	2.46	3.88	118.9740231
574.0788915	3	3	11	21	0.42	8.26	68.42915949
1238.13768	3	1	18	8	11.79	3.4	118.002703
1094.620714	1	2	21	16	1.21	4.46	113.1822713
1471.65711	5	3	6	7	14.83	6.19	141.371342
1079.1818	5	1	8	25	10.15	0.8	108.7319082
1068.220885	2	1	20	12	11.33	9.49	77.13023731
1492.748282	4	1	15	28	3.76	5.78	119.1608302
1334.023212	5	4	19	4	10.14	5.13	145.9988362
1326.462383	2	1	10	28	0.74	8.41	104.4317274
1387.707036	2	2	11	21	12.58	8.67	100.2409916
585.7711507	5	1	14	21	2.63	5.27	78.40388975
1502.715472	2	2	17	16	10.49	9.28	121.7307487
1444.987518	1	2	18	2	3.44	0.74	138.1547042
793.3267486	1	2	15	27	1.12	1.22	60.81371421
1102.367811	5	3	14	5	7.27	6.01	112.046714
1184.277085	4	2	4	13	2.62	3.61	139.5163566
1146.201286	1	4	10	14	10.97	4.7	93.19204439
1333.543987	1	1	14	13	3.64	3.35	114.1025939
1772.546713	5	4	28	10	5.2	4.11	181.6493671
1632.706691	3	3	17	10	8.55	8.24	137.0649267
675.1123226	2	1	12	8	4.35	5.98	81.53298427
1448.827996	1	2	3	5	5.73	9.97	124.6292694
1731.573328	3	1	16	14	12.25	7.89	141.1497199
1354.723408	4	3	3	11	2.77	2.81	151.9870055
1636.39217	3	3	15	28	1.32	2.72	161.2693731
2004.908178	5	4	22	5	4.99	3.43	220.8305631
1609.483818	4	1	14	0	6.42	8.45	147.9243826
1299.723438	4	1	13	24	8.19	0.37	141.7866501
1618.03539	3	1	11	15	5.65	2.38	152.7202338
1257.955133	5	4	2	19	11.87	9.06	138.5484451
1209.561217	1	3	9	14	0.69	6.43	122.6509365
1059.434306	3	2	7	1	6.53	2.35	104.1189347
1825.365344	1	1	5	16	5.8	2.27	143.9161359
872.6285336	3	4	21	2	9.75	8.64	74.15705549
1812.94709	1	4	13	2	14.5	8.95	131.3699859
1399.945649	3	2	16	4	7.7	2.64	128.5209943
640.2775301	4	3	20	16	14.8	4.26	78.72425239
1347.059717	2	1	18	22	4.6	8.36	107.5755058
359.9893969	4	1	15	28	0.56	7.73	39.17887289
1450.203207	1	4	14	16	2.57	8.16	137.4006193
1554.092593	5	3	25	19	5.99	5.23	143.8400758
963.0576177	4	1	14	5	4.81	9.12	117.8822606
1249.419078	2	2	0	0	1.55	3.33	123.8128514
1981.662974	1	3	23	6	6.55	1.65	184.6599242
997.7013183	4	3	22	25	5.14	7.12	97.45143141
776.4369652	3	4	22	14	1.93	5.44	90.69272864
1792.665361	5	4	11	6	4.51	8.56	191.4240871
1985.034876	1	1	9	18	13.31	0.9	158.4042944
1201.478269	4	4	13	19	4.6	8.45	136.276205
1604.585214	1	3	9	21	10.74	3	123.7459793
1736.590366	3	1	9	29	9.22	6.58	128.1089345
903.006307	2	1	19	10	6.46	0.5	69.59524173
1005.877666	4	3	28	22	3.66	6.13	116.7238706
1692.349805	1	1	10	13	5.6	7.2	148.4238689
1874.005711	1	2	21	12	8.92	3.75	153.5600776
1425.152344	1	2	15	19	5.33	2.23	125.3197406
848.0742586	2	1	28	25	3.3	5.42	85.74437344
1994.824445	1	4	8	26	1.84	8.35	167.7956345
987.6116409	5	2	14	24	13.21	3.3	76.91640347
1065.944888	5	1	13	8	6.66	2.6	96.73053732
1336.935134	1	2	18	8	9.42	2.86	104.4161453
1821.664168	5	4	8	15	7.41	9.5	174.7631786
1541.590391	4	3	3	11	13.1	3.66	133.7629832
1365.9462	5	1	20	9	8.25	0.14	148.0985689
1385.315412	1	1	6	5	7.26	7.84	103.605243
1217.405867	3	1	21	17	13.88	7.02	92.68583911
1423.255806	4	1	25	1	10.82	1.37	119.0669624
300	2	1	7	26	1.76	9.85	24.55608288
1081.357016	1	1	23	19	2.75	6.12	91.883775
1296.528774	2	4	7	8	11.83	5.06	129.2558878
739.5943666	3	3	18	18	12.55	3.88	72.20339316
1354.529327	2	4	14	5	8.22	9	133.2073494
5591.057558	1	4	15	1	8.36	2.52	118.9600532
1902.190279	1	3	29	14	9.52	2.93	164.3299699
1829.20789	3	4	25	16	6.64	1.31	162.354514
1013.677772	1	2	21	15	10.23	7.62	85.26826214
1139.664915	3	4	22	27	1.72	6	127.6872367
1170.420974	3	1	8	20	14.42	6.13	91.2762663
1019.33621	1	2	25	7	11.28	2.26	94.24940616
1278.009994	5	2	25	9	9.5	6.55	132.3891378
896.6871724	3	3	29	9	4.81	7.68	90.62920728
747.753866	1	4	11	17	2.5	3.64	86.78160001
1449.08449	5	4	15	9	6.2	8.03	145.7158429
1451.811834	3	2	3	8	9.96	3.55	137.8834624
878.2736961	5	4	4	27	9.54	7.61	88.83215627
1558.142172	4	4	7	23	5.8	0.43	153.2836535
947.3689083	4	3	0	18	9.24	5.56	104.589246
1301.266095	5	2	27	0	12.22	9.7	108.2076017
1528.137605	3	1	5	3	0.49	9.81	151.4849762
1186.554974	1	2	14	23	6.81	2.89	106.0120811
1381.896365	2	3	3	2	11.4	4.47	120.5467007
993.4281424	1	3	20	9	8.24	0.72	93.19669852
1121.413367	2	3	10	11	9.81	8.75	89.6790103
1117.656228	2	4	4	17	7.8	5.73	95.97834714
901.3686614	3	2	17	22	14.88	3.91	78.8350589
1129.290335	5	4	23	19	0.91	1.22	157.0266209
580.5526805	1	4	14	5	7.42	9.47	66.10385634
1003.538501	5	2	17	20	1.46	5.35	101.7679362
1086.049803	4	3	19	1	2.48	2.9	132.8459353
1097.528099	3	1	27	9	5.81	3.57	112.2831332
1103.401022	3	1	12	1	2.42	2.78	98.37542479
1175.29432	4	2	4	29	14.46	6.06	95.16473556
1391.776607	1	2	29	8	14.21	9.31	107.4166562
1549.80683	4	3	0	26	5.11	8.58	143.1693574
940.0939093	1	2	21	9	9.63	4.66	81.10836215
718.7196578	2	2	17	1	8.05	8.28	73.19124212
783.1822351	3	3	13	7	12.25	4.29	70.67112882
1005.118832	1	3	4	23	9.45	2.6	81.23820654
1059.231473	5	4	5	16	0.1	9.84	118.0886445
892.0015735	5	2	26	16	11.47	3.11	104.707748
681.5533343	3	1	23	28	11.23	3.3	50.43327484
1017.551669	4	2	24	3	7.69	9.9	101.3112708
1272.570648	4	1	28	17	13.55	1.43	110.3416377
1438.011786	1	1	27	11	13.64	7.63	125.9426996
977.0307788	4	1	15	16	7.91	9.36	97.83411874
1034.800871	3	4	21	8	9.16	5.17	96.31909278
829.3206765	1	3	20	28	14.95	0.12	67.28412069
1187.424332	2	3	11	18	4.55	3.81	101.3697382
860.6285463	4	4	19	13	4.94	1.2	105.0680158
1429.251125	4	3	17	13	2.82	4.22	158.7403883
485.6534032	1	4	1	29	13.45	7.92	14.31307405
1056.148131	5	2	22	16	11.19	4.44	95.42971347
1320.442936	4	4	20	1	1.67	4.38	148.185865
1273.533807	3	3	22	7	14.73	5.61	111.2586452
2277.213466	4	3	12	4	10.99	5.86	208.4405003
1339.92001	2	2	26	26	12.77	8.58	102.172286
798.3781613	4	4	16	6	0.82	3.15	87.55837393
1161.814301	5	2	16	21	7.62	8.23	118.936954
489.5014666	4	1	15	28	10.51	5.7	32.6398315
1167.7601	1	4	20	15	8.19	3.08	107.6839988
866.7775772	4	2	17	15	10.03	3.02	83.84518917
1566.15611	5	2	7	16	12.29	3.68	169.6111921
980.1838902	1	3	29	21	5.68	6.26	83.8818425
1153.293634	3	4	2	26	12.75	2.39	107.5614866
945.7768634	1	1	16	6	2.53	9.21	90.79783833
1895.540541	2	1	28	19	4.14	5.79	163.9194586
1071.502894	1	4	17	7	0.75	9.21	105.6854201
1933.022817	3	4	25	7	5.53	0.56	176.1520755
1525.660705	4	2	25	22	5.76	3.49	141.2307636
1392.826691	1	3	22	10	12.1	0.33	101.9832778
1347.493259	1	3	5	14	9.83	2.8	120.6390408
1357.518919	1	3	27	17	6.61	8.63	143.4704176
428.9309683	1	4	7	5	9.82	0.46	53.4293828
1088.446642	3	3	22	21	0.89	4.42	114.3668115
1538.063188	5	2	29	11	2.79	1.26	143.6699807
1180.441127	5	4	25	14	9.44	4.23	116.5636925
637.9240613	1	4	12	27	9.66	8.4	60.17029178
1179.03822	3	3	7	22	11.63	6.27	88.87826385
1881.642207	3	1	18	5	6.1	7.39	160.5195649
1698.756686	1	1	5	17	10.87	3.56	140.1872385
1175.198396	2	2	28	23	10.29	9.45	101.699015
1580.579711	1	3	22	19	14.45	7.12	121.8197349
1053.397192	2	3	14	8	3.31	4.28	108.102756
518.4513653	1	4	9	7	8.32	4.32	57.73980688
830.2136047	2	4	26	13	9.07	9.19	66.34739356
1825.155507	2	3	16	18	14.98	5.81	147.6551006
1090.402767	1	4	0	18	3.1	7.09	103.2591593
1102.646408	2	3	6	7	7.9	4.23	104.9636619
1080.064721	4	2	28	1	5.26	2.31	99.48955754
1961.654636	5	4	26	24	7.94	7.26	196.9528312
1850.383566	3	3	12	3	3.56	6.12	165.4289584
2087.512093	2	4	2	5	0.81	5.06	197.2022501
1136.381916	2	2	18	2	8.63	6.28	108.7484605
1318.249795	3	4	14	2	5.1	2.16	134.0637681
593.3429802	2	3	4	18	2.81	7.96	65.17252631
1790.77377	3	4	10	10	4.93	9.49	159.001207
732.8881795	1	4	21	28	0.83	8.92	89.97003906
1286.710226	4	3	17	9	14.26	3.28	120.0957405
761.0789889	4	1	2	11	8.76	4.12	88.56841518
964.4532693	5	4	5	13	12.24	8.1	90.5619766
865.0950276	2	4	2	29	6.4	5.99	86.44838133
956.8498957	5	2	29	29	13.56	5.52	80.18792802
984.3509187	1	1	4	27	7.3	9.27	58.14061266
980.692482	4	2	8	17	8.65	5.41	85.59656474
1533.333565	1	3	27	23	7.43	5.2	118.611582
758.0548828	1	3	18	8	11.03	0.52	73.10692259
1288.216571	2	2	27	14	8.54	0.79	144.9352245
1687.183661	1	4	26	23	4.15	0.17	177.7154499
994.7214542	4	1	12	25	2.27	9.14	91.82319496
912.8324437	5	2	28	2	9.13	4.14	113.3527914
1107.79015	4	2	5	22	7.39	4.74	93.42544127
1671.890083	2	3	10	10	1.53	8.47	133.0985833
1277.643052	4	4	20	9	5.99	6.13	132.9252972
987.5142822	3	1	20	17	7.77	6.13	94.73603974
1393.55066	5	2	26	3	12.42	3.04	146.4806147
759.0831401	3	1	29	27	1.23	8.36	82.85963304
1472.543804	3	1	13	12	5.29	1.74	133.7590497
1363.442923	2	2	5	29	12.36	0.63	110.9598482
1076.876612	1	1	5	28	9.76	2	90.05051662
864.5656806	3	3	16	5	4.42	2.75	110.0959387
845.3276311	4	4	10	26	12.7	2.89	75.00287399
1413.926935	1	4	14	20	7.45	6.74	122.8889289
1691.592201	4	4	8	12	7.53	2.26	171.978905
945.0769012	4	3	20	24	14.65	6.8	86.06167795
1383.354681	1	3	16	25	14.21	1	103.0959398
365.1891926	1	3	23	19	5.44	1.56	40.97006242
966.1529077	4	4	6	4	2.19	5.14	120.8495317
1187.576427	2	1	6	19	4.95	9.23	92.57559586
836.1266332	5	3	29	13	0.55	8.61	89.86974226
825.3974501	5	2	20	12	0.41	9.69	118.3832242
932.8881774	2	3	0	13	5.99	6.54	91.5863518
1316.877091	1	2	24	7	14.12	6.79	114.8576704
1125.068393	4	4	26	15	13.08	6.29	110.8724339
304.7075067	5	2	24	12	7.72	6.27	60.59977459
351.7199389	4	3	7	23	8.52	1.56	49.95737975
957.2539289	2	3	4	14	0.19	5.48	104.8394488
1383.074634	4	1	29	18	3.31	3.92	121.4426672
300	2	4	18	0	0.47	4.48	39.20078915
1000.10793	1	2	7	21	11.34	5.28	72.91185595
989.5008574	2	4	16	1	2.27	1.37	97.58212988
1755.335111	2	3	18	17	13.05	3.66	126.1689913
1045.991275	5	1	11	18	9.69	0.73	108.4847788
1353.195594	4	3	26	7	3.52	9.8	118.9980335
1256.502856	5	3	22	2	2.45	1.27	154.059185
347.7734081	3	3	29	22	9.45	2.66	56.76572831
1507.282887	2	2	14	25	13.52	8.92	101.2927336
1286.158602	3	3	3	13	10.8	4.88	121.4153443
1403.307456	5	4	22	25	5.29	1.44	162.8439379
2770.495083	4	4	11	8	8.85	3.9	246.1798122
366.3548242	5	1	26	28	4.73	1.25	57.74085049
1889.87866	4	4	12	7	14.99	2.08	198.9673279
1085.020992	4	3	13	16	11.26	0.62	92.0221906
1314.931562	1	3	4	22	9.25	4.44	98.34968379
1181.795102	2	4	21	22	6.41	8.09	112.0205191
1030.305467	5	1	15	23	9.31	5.9	119.7568235
972.0668287	4	1	29	15	5.19	6.1	90.04517796
1331.803494	5	4	6	9	0.53	2.09	176.0935981
593.1305213	5	2	14	20	5.99	3.5	74.78200318
1500.231667	4	2	12	9	13.96	8.47	113.3179767
1033.522238	3	2	25	24	9.43	0.97	110.4945953
747.9722644	2	2	15	24	1.35	8.59	65.7095426
1019.994857	2	4	11	23	13.29	4.89	91.72484133
1702.859687	1	1	6	5	4.11	8.39	128.4930781
985.8659652	1	3	15	21	3.73	3.25	82.76076137
1343.381447	1	3	22	16	4.53	3.45	105.3057966
907.6174897	2	4	22	28	8.7	7.54	63.10746355
1503.16874	3	3	26	15	8.22	7.87	136.5738952
1474.203096	2	2	12	14	7.42	2.37	136.8040223
1939.443533	2	1	28	21	10.79	9.73	146.4559012
1129.774422	2	4	22	13	4.82	0.94	99.97441585
1467.461922	2	1	2	3	11.75	0.78	116.411897
1239.227016	3	4	14	3	2.71	6	135.3024576
1718.348713	1	4	27	29	11.76	7.26	136.1548027
912.467045	5	4	2	1	9.99	9.61	108.7021103
1498.002125	1	4	6	28	10.28	4.11	137.8002222
1122.121082	1	1	29	10	7.28	0.35	104.507182
1174.324729	5	3	17	29	10.04	6.07	115.6322723
1236.700994	2	4	13	3	1.29	2.97	154.1992442
1300.896159	3	2	17	20	12.79	4.39	108.4638483
1153.508383	3	4	18	28	0.93	4.94	139.0494244
1285.885273	1	1	13	27	2.32	0.74	123.2336588
1831.247223	5	4	19	20	8.69	4.91	171.1645238
1594.179874	4	2	5	15	11.12	4.32	152.2827784
1547.661837	2	1	28	20	1.24	7.15	132.4529384
1017.78419	1	4	7	3	13.82	6.49	75.78278108
844.3036687	3	2	25	0	14.61	1.93	84.38790095
1582.120223	5	1	25	29	9.13	2.14	127.7303546
1550.418717	5	4	6	25	7.27	2.58	155.0751449
1789.06827	1	2	19	23	11.15	1.87	150.75426
958.4077496	4	1	17	18	4.99	6.61	92.22755502
1108.180538	3	4	17	1	7.45	9.94	115.5720175
544.206335	1	1	14	8	13.75	6.56	42.93242328
1043.011558	4	2	19	22	14.34	6.11	99.78842048
1598.628204	5	4	21	24	13.91	4.16	148.7650116
1013.401848	2	4	18	12	4.01	3.19	101.5608848
1456.191918	3	4	21	17	3.56	9.12	146.4167574
1123.798758	3	2	20	15	4.54	9.69	106.7894825
1329.622811	4	3	20	15	6.68	5.02	109.4822566
740.9234441	1	4	1	24	4.78	2.97	67.65901013
1234.08378	5	2	7	9	5.68	7.72	122.0629896
300	4	1	20	8	9.35	1.41	47.1265924
1125.241537	2	1	10	10	11.46	7.68	93.52322941
547.8107025	2	2	17	24	11.06	8.21	23.48126627
1682.397807	2	3	22	25	12.23	1.34	125.4266076
1510.962941	4	2	12	28	0.58	9.77	129.8364303
1386.668393	5	1	8	25	0.81	9.86	133.2180223
1808.402491	3	1	8	3	11.86	9.37	165.1826175
820.4333917	1	4	16	9	8.04	5.01	63.44223402
1898.945279	3	3	6	2	8.71	2.54	170.7104728
1572.876626	5	2	8	5	0.88	5.86	163.1013883
5526.889426	3	1	21	2	3.9	4.26	103.0282408
1654.248059	4	1	0	26	9.61	2.14	144.9696478
757.482595	2	1	1	8	12.9	4.29	72.08935709
870.1943354	5	2	3	2	13.76	6.67	85.19943557
956.5641107	5	2	13	17	7.56	0.8	107.5889636
988.4089168	3	3	3	7	8.23	3.4	100.8315213
777.3769429	4	4	1	21	12.51	0.28	71.96313591
1689.233227	3	4	7	7	8.11	7.52	156.4818419
1096.45824	3	4	17	14	7.8	6.44	112.7713189
1341.001987	5	1	18	12	13.59	0.72	141.533589
971.8594534	3	4	13	6	11.87	9.65	111.2271937
471.7586798	2	1	19	18	13.65	0.32	34.4278471
1308.022943	3	3	24	7	3.35	5.94	125.0903747
435.0980098	2	1	9	9	7.91	7.79	42.98774205
1172.546382	5	3	16	16	12.65	7.9	107.8767407
652.6739845	4	3	7	0	1.76	0.44	105.8802438
1994.9104	2	4	27	12	11.94	9.07	170.0157394
1564.545089	4	4	13	28	2.83	9.19	147.9680422
1242.301517	4	1	20	25	12.14	5.66	112.2211991
1705.482671	2	2	22	12	9.22	4.87	148.0769754
861.473609	5	4	7	23	2.98	0.54	108.4623352
1417.391751	1	4	4	15	7.15	5.66	127.4152499
1279.924173	4	2	15	28	10.26	4.15	112.3155539
1305.608033	4	2	7	8	9.54	7.75	114.776259
1708.9414	5	4	9	9	6.47	4.1	190.7615322
1492.996841	5	2	26	5	13.5	6.87	132.1864102
1315.489465	3	1	7	4	7.84	1.1	142.4934624
538.0450255	5	3	8	1	7.64	1.42	84.65402827
815.9814819	4	3	17	10	1.03	1.48	95.84267876
1150.916427	2	4	2	8	13.84	0.55	113.5738901
1237.34895	1	4	16	5	2.74	5.46	128.6910768
747.9185101	3	1	19	7	7.97	7.96	90.58349712
2164.67067	2	2	14	8	12.07	6.14	167.6212059
1806.557622	1	4	20	8	3.31	5.79	162.5205788
1440.847328	1	3	26	7	7.96	6.84	139.5158843
1228.814745	1	1	16	11	3.69	3.46	116.0747081
1115.116412	2	1	7	25	11.42	3.68	92.92148803
819.232616	3	2	1	7	8.51	3.21	100.0434858
1230.992207	3	4	16	2	12.85	7.15	116.53997
1303.101016	1	4	17	12	13.43	1.7	88.79173318
703.2957698	2	1	28	18	9.77	0.23	59.69058358
1333.670567	1	3	4	1	10.91	6	137.4192098
1137.89638	5	4	8	16	8.28	9.43	120.53647
436.8769768	3	3	8	15	5.83	6.13	46.12585309
855.8459957	4	1	1	3	9.76	7.85	100.3169743
1034.557787	1	4	1	17	13.63	6.76	92.94925197
1955.075063	5	3	18	13	6.31	5.02	188.7881225
1422.62125	3	1	22	29	4.78	7.21	126.6570204
665.8073724	2	3	26	1	5.89	8.26	62.91604079
1394.414516	3	4	2	12	6.59	2.32	134.1681773
